x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.75984633,0.974526286,8.60E-08,0.722773612,0.903898656,-0.042520314,0.729159832,0.804703772,-0.052596107,0.79440397,0.740432858,-0.060395349,0.850625694,0.699386895,-0.065622456,0.745050669,0.675622344,-0.010042757,0.74089402,0.549087584,-0.032450873,0.733965993,0.474743575,-0.049542498,0.730938613,0.408961445,-0.061057378,0.796158791,0.686228871,-0.007288327,0.820203245,0.54349643,-0.029347742,0.831362784,0.461606324,-0.045361333,0.841803491,0.395935982,-0.053044345,0.835446775,0.731854081,-0.011119287,0.866387963,0.649228394,-0.055465449,0.839561105,0.70310694,-0.064059086,0.824245214,0.744923174,-0.057664078,0.864703476,0.794308662,-0.018213792,0.875233889,0.750167429,-0.061892476,0.845563293,0.797881842,-0.065012105,0.831205845,0.840999544,-0.0572857,2
0.758255482,0.970413089,1.09E-07,0.72364074,0.898834527,-0.041138358,0.730358601,0.801956534,-0.052081496,0.796095252,0.740664482,-0.061373364,0.853291631,0.704716384,-0.06814862,0.744395733,0.670915365,-0.009673784,0.740206957,0.544019043,-0.032931194,0.73475945,0.467741042,-0.051037688,0.732875884,0.400892287,-0.063678361,0.796130538,0.682460368,-0.008629964,0.818883657,0.540389597,-0.031536534,0.831714153,0.457986116,-0.048616726,0.843910456,0.392153919,-0.057452574,0.835885942,0.730283558,-0.014090789,0.865761638,0.645007074,-0.058579221,0.840204179,0.696685076,-0.067552723,0.824663997,0.739271104,-0.061744656,0.865540504,0.795871317,-0.022780154,0.878148496,0.746185184,-0.066094682,0.84796536,0.789497674,-0.068996042,0.831693292,0.831542373,-0.061481643,2
0.757829189,0.980017185,1.08E-07,0.722166896,0.910143733,-0.04261528,0.726688385,0.812927783,-0.054292008,0.791380405,0.753012061,-0.063736543,0.848919034,0.721283138,-0.070716999,0.739912868,0.680175006,-0.013813076,0.733480215,0.551813006,-0.036831696,0.727592945,0.473869622,-0.054305818,0.726228595,0.407276303,-0.066378094,0.791235149,0.690167785,-0.011643028,0.813195527,0.547572851,-0.03395218,0.825593174,0.465235025,-0.049719948,0.838113308,0.39964205,-0.057388157,0.831033826,0.736836135,-0.015726894,0.859918416,0.658236384,-0.059071656,0.833846152,0.712245584,-0.066485845,0.818296075,0.7548334,-0.059447657,0.859953105,0.801503539,-0.023184162,0.873366356,0.753503799,-0.065007821,0.844154239,0.798353732,-0.06604939,0.828077793,0.840103388,-0.057030261,2
0.758467853,0.974620044,1.36E-07,0.723936677,0.908041418,-0.043623321,0.727603137,0.812947035,-0.057103291,0.791459084,0.750356376,-0.068214044,0.850387394,0.716653466,-0.07669659,0.740837157,0.677562594,-0.016157113,0.735865176,0.550757885,-0.041234411,0.730644941,0.474095225,-0.06009341,0.728838086,0.408376098,-0.072804511,0.791918755,0.688387692,-0.013949309,0.814742208,0.547179878,-0.037654493,0.82775569,0.463890284,-0.054645438,0.840835512,0.398282677,-0.063172936,0.831376374,0.736287415,-0.018012771,0.860812128,0.653497458,-0.061875079,0.836292326,0.701493859,-0.070093878,0.821814299,0.741716683,-0.063762687,0.859845221,0.802729547,-0.025433458,0.874593794,0.750899076,-0.067744605,0.846816719,0.793726563,-0.069259778,0.831917942,0.835940301,-0.060482841,2
0.763127804,0.975224137,1.44E-07,0.726242483,0.913612247,-0.042095274,0.727185726,0.819838822,-0.055670619,0.788172722,0.756409228,-0.066963322,0.844853699,0.722979844,-0.075862169,0.742109895,0.681063831,-0.017737323,0.734986842,0.555178165,-0.042698063,0.730246663,0.478155494,-0.061829023,0.729193211,0.412658691,-0.075297318,0.793595254,0.690768361,-0.016655365,0.814008117,0.549383581,-0.040364251,0.827904463,0.465872258,-0.058159307,0.84238416,0.399393052,-0.067768477,0.833576381,0.737704456,-0.02139828,0.862723887,0.652832031,-0.064862698,0.839727402,0.70068872,-0.073530205,0.825615346,0.740449131,-0.068106346,0.862847209,0.804405034,-0.029306158,0.876928449,0.751675129,-0.072734304,0.849205792,0.796197951,-0.075073183,0.833733559,0.839465916,-0.066942111,2
0.757102728,0.979593039,8.14E-08,0.720550299,0.911810815,-0.042099655,0.725200117,0.814558506,-0.054256342,0.790828228,0.753145933,-0.064462774,0.850011587,0.721116006,-0.072321311,0.739647627,0.682604969,-0.015020729,0.733693123,0.55397594,-0.03950334,0.727362394,0.476581812,-0.057334669,0.725651443,0.409790128,-0.069241174,0.791460931,0.691938996,-0.013438002,0.813429952,0.548200071,-0.037267778,0.825150013,0.465374172,-0.053152539,0.837716162,0.399257928,-0.060418271,0.831858337,0.737815261,-0.017999614,0.859882057,0.659569502,-0.062613897,0.832345724,0.716420949,-0.06942939,0.816662908,0.760914385,-0.061390091,0.861101508,0.801806569,-0.025863059,0.872835457,0.754242361,-0.067852408,0.843262672,0.800607085,-0.068323195,0.827891409,0.843138695,-0.058634583,2
0.755116165,0.977169454,7.46E-08,0.719691157,0.912459314,-0.04381372,0.723468184,0.816611648,-0.057033427,0.788274825,0.756089091,-0.067894675,0.848835647,0.722566009,-0.076530039,0.736202478,0.683472753,-0.019070635,0.72908771,0.555479884,-0.044998255,0.723528862,0.477978915,-0.062599234,0.723255634,0.411938965,-0.073958941,0.788492501,0.693715155,-0.017165244,0.811043143,0.551373601,-0.043256134,0.822614491,0.469435841,-0.058544435,0.836464226,0.403592408,-0.064539529,0.828971207,0.74162209,-0.021450989,0.855903268,0.670778155,-0.069829032,0.823766649,0.738511384,-0.074825689,0.808370233,0.787074625,-0.063878492,0.857534409,0.808303833,-0.028885299,0.869900823,0.757819116,-0.072968312,0.838568211,0.808943868,-0.071504779,0.824440658,0.851571918,-0.05960029,2
0.754475057,0.981617212,1.31E-07,0.719466448,0.916288495,-0.047566477,0.722651064,0.82075572,-0.062240522,0.786606491,0.758260846,-0.074025981,0.848914444,0.723990142,-0.083124503,0.7349509,0.683546603,-0.019649135,0.727990746,0.553989351,-0.046315622,0.722767234,0.475844085,-0.063905865,0.72252804,0.409834981,-0.074778847,0.787607312,0.694681823,-0.016376212,0.810153425,0.551365793,-0.043233924,0.821695745,0.468096197,-0.058052413,0.835684061,0.400844276,-0.062798589,0.828363061,0.744364619,-0.020042513,0.852025151,0.677948356,-0.070508808,0.817912161,0.751079738,-0.075335078,0.802946329,0.801388323,-0.062696293,0.85668689,0.812268376,-0.027117226,0.868806481,0.760308743,-0.072130144,0.836466551,0.813467622,-0.070093468,0.822512269,0.855410397,-0.056945607,2
0.757604718,0.981974483,1.30E-07,0.720517039,0.916692972,-0.043383062,0.723834753,0.819133461,-0.056356136,0.788846254,0.755289316,-0.067103975,0.848293841,0.720675051,-0.075247422,0.737484217,0.681908846,-0.016277835,0.73072952,0.553386807,-0.040580239,0.725013256,0.475992173,-0.058549877,0.723275661,0.409768611,-0.070915587,0.78920573,0.691664934,-0.014666541,0.809653103,0.548331439,-0.038452026,0.823338151,0.464408457,-0.055068854,0.83774364,0.397929639,-0.063342325,0.829226255,0.739455342,-0.019304508,0.857705534,0.659032345,-0.063872576,0.833148301,0.713397622,-0.071506031,0.818492174,0.757426858,-0.064542964,0.858557105,0.806279242,-0.027272617,0.872326493,0.754346669,-0.070498079,0.843954742,0.799637675,-0.071826115,0.8283934,0.842466593,-0.062819667,2
0.753908217,0.982185006,1.15E-07,0.716121912,0.912870347,-0.044087049,0.719808221,0.815886438,-0.057680581,0.786399305,0.754834592,-0.069018103,0.84622699,0.720821142,-0.077543356,0.736253142,0.680562735,-0.016292892,0.729793668,0.553503394,-0.042560969,0.722830296,0.476326644,-0.062253833,0.720053494,0.408992857,-0.075560667,0.787948787,0.691194177,-0.014687832,0.808540046,0.549048245,-0.040427633,0.821619034,0.46584335,-0.057848185,0.836277246,0.398391724,-0.066433541,0.827879071,0.738887072,-0.019571187,0.857539594,0.664636612,-0.065473959,0.82898742,0.724795401,-0.071291737,0.81221503,0.770877004,-0.062395722,0.857179642,0.804813564,-0.028095882,0.870303631,0.755747795,-0.070334516,0.839323938,0.801532447,-0.069843106,0.822729647,0.842458487,-0.059540711,2
0.754192352,0.981274009,1.15E-07,0.719224632,0.914316893,-0.045534872,0.722641289,0.816970289,-0.059926931,0.78740406,0.75390029,-0.071780682,0.849389553,0.721744776,-0.080807894,0.73792845,0.681691051,-0.017707333,0.732117295,0.553986609,-0.044734504,0.725926518,0.4770419,-0.063384309,0.723678708,0.410866141,-0.075003177,0.789264917,0.692426264,-0.015255694,0.812621534,0.550869703,-0.042070128,0.823638618,0.468201011,-0.057980776,0.836751223,0.401117206,-0.063876495,0.829213023,0.740744948,-0.01946884,0.855890453,0.669537961,-0.068136148,0.82327944,0.734978437,-0.073183008,0.807225227,0.781826138,-0.061664585,0.857497513,0.807404459,-0.027091036,0.869341493,0.75799346,-0.070137344,0.837420642,0.807200491,-0.068156786,0.822702169,0.848342776,-0.055600394,2
0.756419778,0.978722095,8.85E-08,0.719376683,0.914470732,-0.043341145,0.722144842,0.818025351,-0.057368912,0.786894023,0.755326033,-0.069023252,0.847662508,0.722352505,-0.078208618,0.736749828,0.682607114,-0.020207964,0.730907917,0.554121077,-0.047515992,0.724636793,0.47672841,-0.066821381,0.722105324,0.410036653,-0.079409398,0.788671374,0.692095816,-0.018676862,0.811573625,0.549073458,-0.044942532,0.823575079,0.465915442,-0.061530948,0.836739123,0.398726791,-0.068974659,0.829298079,0.739350319,-0.023147456,0.856283247,0.662751138,-0.069656789,0.82764101,0.721930385,-0.075541429,0.813068509,0.766654968,-0.066492982,0.858195722,0.80534786,-0.03090306,0.869100213,0.756676376,-0.074236527,0.838867962,0.805094302,-0.073850885,0.824965417,0.847951472,-0.063220046,2
0.741043866,0.944790721,1.55E-07,0.70829004,0.88595736,-0.046246942,0.707720637,0.792864442,-0.06247003,0.767450094,0.740790188,-0.075626768,0.824462652,0.715590894,-0.086382069,0.720529675,0.64770788,-0.025263717,0.718339324,0.520204544,-0.05104737,0.715983748,0.443088412,-0.070324093,0.716384709,0.378263146,-0.083740383,0.772205055,0.661984324,-0.022542423,0.797189415,0.519094288,-0.048164874,0.814549148,0.435525566,-0.067136981,0.831380725,0.369205892,-0.077464424,0.811892867,0.711233079,-0.025469318,0.846297026,0.629689038,-0.072456241,0.824712813,0.677679718,-0.083887428,0.809046924,0.716749191,-0.079801999,0.841006041,0.778999627,-0.031446293,0.860907912,0.732072592,-0.078655422,0.834356964,0.780250311,-0.082655244,0.816167951,0.825795293,-0.075070441,2
0.748987257,0.92362231,-5.10E-08,0.704630256,0.864766419,-0.044499673,0.696845353,0.770622849,-0.053436551,0.755699873,0.703926027,-0.05542469,0.809966087,0.670261443,-0.056660268,0.699656308,0.619192243,-0.020527605,0.676769435,0.491432101,-0.034930293,0.666651487,0.413263083,-0.05000373,0.662531495,0.344593287,-0.063868836,0.750888586,0.616565943,-0.017393617,0.74743557,0.468196422,-0.031592123,0.743968964,0.384476364,-0.048443519,0.740775049,0.314079612,-0.0614109,0.795841157,0.641501367,-0.020519391,0.803405821,0.509348869,-0.053282093,0.800142169,0.426529586,-0.083172537,0.800060928,0.349949509,-0.102718852,0.836145163,0.691952467,-0.026340069,0.845953822,0.602361381,-0.06183653,0.827579618,0.631450772,-0.071678795,0.812517405,0.676447511,-0.07625781,3
0.743575335,0.91969049,-7.43E-08,0.69930613,0.858940244,-0.045496069,0.694623411,0.763223588,-0.054598022,0.756253242,0.699973106,-0.05633143,0.812002063,0.674433887,-0.057778362,0.700151026,0.613149464,-0.022684744,0.678484261,0.486985028,-0.037362628,0.668681383,0.408381701,-0.053303972,0.665112853,0.339254797,-0.068229966,0.751371086,0.61211741,-0.01940869,0.748146653,0.464939564,-0.033050761,0.745227754,0.380019903,-0.051535919,0.743326187,0.309485048,-0.066516615,0.796451569,0.638361871,-0.022227729,0.809084535,0.50557822,-0.055690099,0.809974015,0.421039045,-0.088568173,0.813312173,0.345131338,-0.11074166,0.835810959,0.689959466,-0.027486896,0.846094131,0.600590169,-0.06507156,0.830195844,0.624973595,-0.077187926,0.81587404,0.666250408,-0.083548099,3
0.741511762,0.926709175,-2.29E-07,0.698488474,0.867402434,-0.048993811,0.696712017,0.769935191,-0.059393954,0.757228792,0.707211375,-0.061049845,0.815994561,0.678214431,-0.062134124,0.699631989,0.619989574,-0.028658042,0.671781003,0.493382096,-0.043641716,0.654730737,0.41953522,-0.060556132,0.646410584,0.351052701,-0.076613568,0.753774583,0.615877986,-0.023927549,0.752946973,0.468869269,-0.035648596,0.748710632,0.389127642,-0.052473102,0.745167613,0.317638487,-0.067039452,0.80101794,0.641809464,-0.025422249,0.833358288,0.514302611,-0.05788463,0.845492482,0.438925207,-0.088300012,0.858826876,0.362127304,-0.109487839,0.840694368,0.697351158,-0.029431326,0.857691228,0.612199306,-0.065887004,0.84139353,0.644413471,-0.073805943,0.823969781,0.686926544,-0.077532955,3
0.74201715,0.924485803,-1.84E-07,0.698292971,0.860842705,-0.044107351,0.696731925,0.762671351,-0.053428099,0.75588125,0.698688447,-0.055980928,0.810689569,0.664947331,-0.058973052,0.695032835,0.616025448,-0.02299317,0.661599159,0.49103415,-0.038590942,0.643822134,0.41709578,-0.056351218,0.634864271,0.349026024,-0.072720632,0.749277592,0.611621976,-0.021169767,0.746579766,0.464245558,-0.033492949,0.743858039,0.381620228,-0.051619854,0.741540909,0.30997315,-0.067052864,0.796714008,0.637960136,-0.025306836,0.827050447,0.506122291,-0.058326285,0.837369204,0.429292023,-0.09013503,0.848459244,0.35514915,-0.112328202,0.837108195,0.692747116,-0.031463947,0.851680517,0.609722137,-0.069472313,0.836800456,0.640017867,-0.079224102,0.821818233,0.682482779,-0.084023558,3
0.742253184,0.923438668,-1.77E-07,0.698555291,0.86169219,-0.044871304,0.696916759,0.766034126,-0.05414198,0.757454038,0.702454269,-0.056134082,0.812679231,0.668397486,-0.058408629,0.696107209,0.618829489,-0.024483483,0.661251843,0.495623529,-0.039814435,0.642271996,0.421585292,-0.057490632,0.632474363,0.353051841,-0.073992811,0.75010854,0.613566816,-0.022051407,0.745966852,0.466885775,-0.034632597,0.74233675,0.384121239,-0.053056102,0.739001036,0.311263472,-0.068633951,0.796651065,0.639617264,-0.025439577,0.826752424,0.509738624,-0.059166968,0.837977171,0.432004392,-0.091517895,0.848716974,0.356320649,-0.113802306,0.836104929,0.69464159,-0.030736282,0.851041615,0.612545311,-0.069122553,0.838176072,0.641046345,-0.07910271,0.823102951,0.6811167,-0.083897039,3
0.736045957,0.931575716,-1.65E-07,0.691914916,0.865108728,-0.044529162,0.688603818,0.772793889,-0.054069448,0.74963516,0.708033323,-0.056282528,0.805834949,0.677165985,-0.057695575,0.690051854,0.623707235,-0.024137171,0.656936347,0.496930152,-0.039822109,0.635639429,0.42367506,-0.057137314,0.62474072,0.358953774,-0.072786935,0.743800879,0.619851232,-0.020757657,0.739554465,0.469229877,-0.035032108,0.734709322,0.386870742,-0.052494965,0.73013109,0.314614475,-0.067006148,0.79013437,0.644712627,-0.023242727,0.808183432,0.510874748,-0.057183024,0.810866058,0.430240512,-0.087217532,0.814632058,0.353238732,-0.107181877,0.829480469,0.699502945,-0.027918102,0.843501687,0.606057107,-0.061550047,0.828600466,0.63482374,-0.068261445,0.811274409,0.680398643,-0.071373224,3
0.73874104,0.926851988,-9.13E-08,0.692876816,0.863515139,-0.043196969,0.689021111,0.768038809,-0.052987564,0.751103163,0.708406448,-0.056762993,0.805835724,0.677334249,-0.060624488,0.691400468,0.618649781,-0.021544937,0.656084538,0.496945322,-0.038721614,0.637621284,0.420564234,-0.057612009,0.627741694,0.353114843,-0.074460298,0.746334791,0.615320206,-0.020368733,0.743259251,0.469420433,-0.033940669,0.741023719,0.384792805,-0.052814595,0.738135457,0.314027131,-0.068486787,0.792805195,0.643565536,-0.025269186,0.812321007,0.511790633,-0.057634249,0.816508114,0.431955725,-0.089255199,0.821160913,0.357568264,-0.111107618,0.83343941,0.700257123,-0.032499228,0.845809221,0.618430078,-0.068881139,0.831402719,0.640332103,-0.079571329,0.816589117,0.676118016,-0.085089616,3
0.740446925,0.929358006,-1.49E-07,0.6953758,0.865302682,-0.043979965,0.690304399,0.772227883,-0.0538821,0.750985205,0.709391594,-0.056708731,0.807363987,0.67763406,-0.058951505,0.695186853,0.623909056,-0.023930838,0.661708593,0.498000681,-0.039787274,0.642381012,0.42217654,-0.05673448,0.631803989,0.355134249,-0.072107345,0.748615265,0.620059907,-0.021378677,0.742356777,0.471901357,-0.03553772,0.736591041,0.388610274,-0.052916005,0.731287479,0.317907065,-0.067092523,0.794479489,0.645679891,-0.024728319,0.811467648,0.515977085,-0.05866712,0.814927578,0.435382843,-0.089612015,0.819621563,0.359327257,-0.110278226,0.834693134,0.699873626,-0.03020345,0.847230494,0.614945292,-0.066025823,0.832545936,0.642665207,-0.074912317,0.81699115,0.685044289,-0.079100139,3
0.739576936,0.927103758,-1.88E-07,0.69642359,0.865975738,-0.0448418,0.694306374,0.770009339,-0.054509293,0.75457865,0.709840238,-0.057038322,0.809419692,0.68079102,-0.059337772,0.694456935,0.625160098,-0.025092911,0.660669804,0.499805987,-0.041046478,0.640016794,0.425071567,-0.058630008,0.628543615,0.358498454,-0.07481999,0.747527361,0.620740116,-0.022400258,0.741887152,0.472548693,-0.035266411,0.735665381,0.389139056,-0.052903268,0.730008781,0.317688853,-0.068107985,0.794787109,0.646063805,-0.025639025,0.81480664,0.515620172,-0.058350321,0.818334579,0.436562836,-0.088948257,0.823792517,0.361037999,-0.110278606,0.836398542,0.699248731,-0.031199796,0.848005176,0.614375651,-0.068050727,0.831956446,0.641947806,-0.07747063,0.816277862,0.682263136,-0.08226303,3
0.738998294,0.928963602,-1.52E-07,0.693572581,0.865194321,-0.042892285,0.68920511,0.772066891,-0.052271113,0.751430929,0.711139798,-0.05465227,0.808102369,0.681011796,-0.056761723,0.692667544,0.624413252,-0.023587348,0.659802973,0.499913245,-0.038957905,0.64130038,0.424254358,-0.055789094,0.631112576,0.356122643,-0.071326204,0.746426344,0.620780706,-0.021642568,0.740783453,0.473174602,-0.035303544,0.735780597,0.390732348,-0.052736785,0.730908215,0.319684714,-0.067179494,0.792599022,0.646992326,-0.025388837,0.811312437,0.517282486,-0.059016816,0.8149786,0.436444581,-0.09000171,0.819488883,0.359875947,-0.110835187,0.833334863,0.702472329,-0.031073837,0.846474767,0.615089476,-0.066462331,0.831091166,0.641627252,-0.074696593,0.814364433,0.683527112,-0.078586377,3
0.74210602,0.930931091,-7.84E-08,0.698431432,0.867666781,-0.041119177,0.693850994,0.7752496,-0.04916317,0.754209042,0.710787892,-0.051543392,0.808139205,0.679052234,-0.053641055,0.69621253,0.621105671,-0.014546685,0.663882971,0.499462306,-0.030288003,0.647154033,0.422484815,-0.048513874,0.637496054,0.355382532,-0.064758837,0.750406682,0.617573321,-0.013898328,0.746224105,0.473138213,-0.028004766,0.744939804,0.388003349,-0.047174368,0.743029714,0.315470695,-0.061982196,0.795838237,0.645953953,-0.019450288,0.814079702,0.516349792,-0.052753471,0.819580257,0.436217129,-0.084177084,0.825230062,0.360917211,-0.104559906,0.835246146,0.704759657,-0.027108422,0.847590208,0.619741201,-0.062809393,0.83326894,0.642927051,-0.071907572,0.818200946,0.681073725,-0.075586535,3
0.743896604,0.939346194,-9.57E-08,0.699836016,0.879887342,-0.046384312,0.696414888,0.782250524,-0.056409992,0.757363379,0.715236485,-0.05946441,0.812496781,0.680565357,-0.06238484,0.697335184,0.62921989,-0.023395456,0.668004155,0.503345728,-0.039821401,0.652822196,0.42414242,-0.058026414,0.644349337,0.354150206,-0.074618742,0.75113523,0.624716759,-0.020354267,0.747914791,0.477443904,-0.034015439,0.746695101,0.391595244,-0.053117089,0.74559921,0.318192661,-0.068760537,0.797367334,0.651533902,-0.023469912,0.815223873,0.52116704,-0.056553833,0.820842683,0.440289736,-0.088682041,0.827468991,0.362971276,-0.110848248,0.837262392,0.705720901,-0.029132374,0.848589003,0.625518978,-0.067667916,0.833571196,0.650081992,-0.079398885,0.819665372,0.685964763,-0.085281864,3
0.7403965,0.952330351,-1.39E-07,0.697009921,0.891155839,-0.04687779,0.69378221,0.793344617,-0.056535341,0.753297627,0.728755355,-0.058118444,0.808825314,0.698433638,-0.059052918,0.696184874,0.648455441,-0.028587874,0.668173313,0.520170212,-0.045530263,0.652942717,0.440553367,-0.062217735,0.645378411,0.370767355,-0.0770569,0.748945653,0.644751191,-0.024542626,0.747252345,0.495204657,-0.038822658,0.744610548,0.41163063,-0.054857027,0.74297452,0.340809256,-0.067586981,0.795225918,0.669787645,-0.026514385,0.812389016,0.537505746,-0.060595118,0.816067934,0.458537042,-0.08977896,0.823752344,0.381937027,-0.10894721,0.835240304,0.722984254,-0.031002551,0.847955763,0.637561142,-0.06778951,0.83109957,0.669921637,-0.075822689,0.816964269,0.715755403,-0.078885205,3
0.740876675,0.950526118,-1.10E-07,0.698545158,0.888229609,-0.044760454,0.693456769,0.795684814,-0.053785946,0.753718853,0.732572854,-0.055287369,0.809695601,0.704804242,-0.055932686,0.699139833,0.647846103,-0.024280097,0.673217833,0.52155745,-0.040010728,0.659648061,0.44319874,-0.056038346,0.652765036,0.375065118,-0.070262417,0.751379788,0.644826055,-0.020718327,0.75004673,0.499731898,-0.034884591,0.748734117,0.418077946,-0.050617356,0.748097301,0.347621232,-0.062638193,0.796233118,0.67055881,-0.023130903,0.811584234,0.544999003,-0.056538913,0.815775037,0.466534197,-0.085277073,0.823110044,0.388881713,-0.103646934,0.834304452,0.725378633,-0.027954621,0.847726941,0.641806543,-0.062493332,0.830623388,0.672551572,-0.069473505,0.815080106,0.716194868,-0.071818657,3
0.740469813,0.94619453,-5.25E-08,0.699016333,0.885573506,-0.045271367,0.695189774,0.793329239,-0.055949658,0.755747676,0.730164647,-0.059846472,0.810404718,0.69795686,-0.06338454,0.698619246,0.642713487,-0.023584191,0.672233939,0.521181762,-0.040625859,0.660416603,0.443240166,-0.058789037,0.653761625,0.37449196,-0.074878573,0.751766026,0.640207231,-0.020679232,0.75031513,0.499814719,-0.034753811,0.750443339,0.417401195,-0.053163704,0.750214875,0.346110374,-0.067807928,0.796143055,0.668524623,-0.023836827,0.811116755,0.544274986,-0.056432147,0.816119134,0.464640737,-0.087723665,0.822286665,0.387308478,-0.108928278,0.833742857,0.724247038,-0.029487429,0.846759498,0.647355616,-0.06581343,0.832200885,0.670881033,-0.076646425,0.818259656,0.704890013,-0.081993066,3
0.739984512,0.947393537,-3.41E-08,0.6988042,0.88738656,-0.046690974,0.694752097,0.796642005,-0.058277912,0.75451839,0.734020531,-0.062756717,0.809139431,0.702508986,-0.066591509,0.699147344,0.645513296,-0.025918342,0.672685564,0.523542106,-0.043659534,0.659982502,0.444663763,-0.0618756,0.652894914,0.375882626,-0.077857904,0.751900315,0.642338336,-0.022073224,0.751348257,0.502043247,-0.037190031,0.75124532,0.419351518,-0.055341888,0.751169622,0.348869175,-0.069613531,0.796312034,0.66942066,-0.024337094,0.810713768,0.545318365,-0.057171851,0.814642727,0.465687245,-0.087621555,0.820504963,0.390200555,-0.108068623,0.834243596,0.723353505,-0.029324425,0.847130537,0.646621943,-0.065381721,0.832725048,0.669278502,-0.076033331,0.819536865,0.704332948,-0.081150644,3
0.744038403,0.945857465,-1.15E-08,0.70205915,0.886365354,-0.045530085,0.696502566,0.795635462,-0.055884317,0.756101608,0.73092556,-0.0592448,0.810379028,0.697641671,-0.062074006,0.697957635,0.643913209,-0.022252658,0.670686185,0.522138357,-0.039451767,0.658522725,0.444079429,-0.057545897,0.651661336,0.375366479,-0.073126942,0.751211345,0.641195953,-0.018863698,0.750686765,0.502012253,-0.033239584,0.75115484,0.417681634,-0.052018575,0.750829577,0.345897645,-0.066512451,0.795781195,0.668171406,-0.021736881,0.811486602,0.545105636,-0.055313949,0.815775752,0.464648157,-0.087648936,0.820636153,0.388662994,-0.108826064,0.833974242,0.722053289,-0.027001441,0.84692651,0.645495236,-0.063446358,0.832026601,0.669749677,-0.074376084,0.81716156,0.706806183,-0.079373702,3
0.740105748,0.946603358,-8.75E-08,0.698434949,0.885534525,-0.045360636,0.694541812,0.793141961,-0.055991534,0.755576491,0.73082912,-0.059523769,0.811733842,0.699581265,-0.062551133,0.699346066,0.646015346,-0.025787363,0.673200071,0.521095514,-0.042990621,0.660639167,0.44243148,-0.060457055,0.654362559,0.374462724,-0.075796433,0.751701176,0.643456578,-0.022439692,0.751649082,0.499262393,-0.037019201,0.750920057,0.41667968,-0.054181978,0.750279367,0.34697485,-0.067748725,0.796298206,0.670179904,-0.025016796,0.810579956,0.542771578,-0.057877596,0.814004064,0.463530838,-0.087464236,0.820464313,0.387879312,-0.107308701,0.83396709,0.72437799,-0.030152883,0.846910059,0.643374026,-0.065992117,0.830861211,0.669792295,-0.075354069,0.816737533,0.709279418,-0.079602577,3
0.741609335,0.948559582,-6.55E-08,0.700892508,0.889760315,-0.044619482,0.695298731,0.800768018,-0.055125982,0.754966855,0.739056766,-0.058972441,0.809888065,0.70957762,-0.06213636,0.701978564,0.648230612,-0.022253063,0.675626338,0.525287986,-0.039164227,0.662170887,0.4473885,-0.056971002,0.655157208,0.380354255,-0.072510093,0.754616022,0.645169795,-0.019203911,0.753899276,0.503771782,-0.033245169,0.752715468,0.420749247,-0.050688829,0.752327263,0.349993318,-0.064380489,0.798727572,0.672887266,-0.02228505,0.813385725,0.547212362,-0.054910719,0.815591991,0.468920171,-0.084532961,0.820896566,0.393405974,-0.103966683,0.835728586,0.729409218,-0.027896805,0.849689484,0.647538662,-0.062849261,0.833539367,0.672677636,-0.071756013,0.819015324,0.710879147,-0.075547278,3
0.742375195,0.954114079,-1.06E-07,0.70001471,0.893761218,-0.045592152,0.695674956,0.802527249,-0.055276506,0.756791115,0.738487184,-0.057199299,0.812556982,0.707358181,-0.058256514,0.701061368,0.650717258,-0.026245454,0.674180567,0.526315928,-0.042769115,0.660098672,0.447189212,-0.059694313,0.652302027,0.378911585,-0.074731186,0.753789723,0.648085117,-0.022460405,0.750742137,0.503527522,-0.036782008,0.748519123,0.420137346,-0.053431023,0.746893883,0.348516852,-0.066532247,0.798061609,0.674969137,-0.024634147,0.813670218,0.550173223,-0.058327466,0.818257093,0.469572484,-0.088837385,0.824620068,0.39142698,-0.108761318,0.835407257,0.731637776,-0.029108649,0.849601328,0.650581717,-0.064473495,0.834618211,0.674624026,-0.073398449,0.818586707,0.711581409,-0.077256702,3
0.735786736,0.947674394,-3.79E-07,0.694853187,0.893616438,-0.046662014,0.693707764,0.798522234,-0.056405686,0.749145627,0.730677724,-0.056383565,0.807409883,0.69598639,-0.055782598,0.69034797,0.656443596,-0.035990156,0.660713971,0.530178189,-0.050650302,0.641278863,0.457441628,-0.064801373,0.631518483,0.387504727,-0.078577839,0.741831779,0.650608063,-0.031741235,0.733430147,0.498434007,-0.044465881,0.721220613,0.423970431,-0.05776225,0.714010596,0.352956921,-0.069300659,0.788486898,0.673343241,-0.032651875,0.823385715,0.545954525,-0.067713194,0.835766077,0.475007534,-0.095424347,0.850925446,0.397645622,-0.113820411,0.826328337,0.725853205,-0.035150856,0.841394782,0.638693869,-0.071380861,0.825884104,0.679502606,-0.075414568,0.809749663,0.728316724,-0.076212831,3
